Work no.,Title,Author,Genre,PDF,Unicode
725,இந்திய இலக்கியச் சிற்பிகள் : உ. வே. சாமிநாத ஐயரவர்கள்,கி.வா. ஜகந்நாதன்,வரலாறு / சரித்திரம்,pm0725.pdf,pmuni0725.html
726,இந்திய இலக்கியச் சிற்பிகள் : தொல்காப்பியர்,தமிழண்ணல் (இராம. பெரியகருப்பன்),வரலாறு / சரித்திரம்,pm0726.pdf,pmuni0726.html
727,இந்திய இலக்கியச் சிற்பிகள் : ஔவையார்,தமிழண்ணல் (இராம. பெரியகருப்பன்),வரலாறு / சரித்திரம்,pm0727.pdf,pmuni0727.html
728,இந்திய இலக்கியச் சிற்பிகள் : உமறுப்புலவர்,நயனார் முகமது,வரலாறு / சரித்திரம்,pm0728.pdf,pmuni0728.html
729,"சுப்பிரமணியக்கடவுள் க்ஷேத்திரக்கோவைப் பிள்ளைத் தமிழ் ""பழனிப்பிள்ளைத்தமிழ்",(i) சிதம்பர முனிவர்; (ii) சின்னப்ப நாயக்கர்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm0729_01.pdf pm0729_02.pdf,pmuni0729_01.html pmuni0729_02.html
730,கலிங்கத்துப் பரணி ஆங்கில மொழிபெயர்ப்பு,சயங்கொண்டார் & கௌசல்யா ஹார்ட்,ஆங்கில மொழிபெயர்ப்பு,pm0730.pdf,pmuni0730.html
731,"வாடா மல்லி (நாவல், 2 பாகங்களாக)",சு. சமுத்திரம்,நாவல் - புதினம்,pm0731_01.pdf pm0731_02.pdf,pmuni0731_01.html pmuni0731_02.html
732,வளர்ப்பு மகள் (நாவல்),சு. சமுத்திரம்,நாவல் - புதினம்,pm0732.pdf,pmuni0732.html
733,"சாமியாடிகள் (நாவல், 2 பாகங்களாக)",சு. சமுத்திரம்,நாவல் - புதினம்,pm0733_01.pdf pm0733_02.pdf,pmuni0733_01.html pmuni0733_02.html
734,ஒரு கோட்டுக்கு வெளியே (நாவல்),சு. சமுத்திரம்,நாவல் - புதினம்,pm0734.pdf,pmuni0734.html
735,திருமுருகாற்றுப்படை - மூலமும் வையாபுரி பிள்ளை உரையும்,நக்கீரர் /வையாபுரி பிள்ளை,சங்ககாலம் - பத்துப்பாட்டு,pm0735.pdf,pmuni0735.html
736,சிந்தனையாளர் மாக்கியவெல்லி,நாரா. நாச்சியப்பன்,வரலாற்றுக் கட்டுரைகள்,pm0736.pdf,pmuni0736.html
737,கடல்வீரன் கொலம்பஸ்,நாரா. நாச்சியப்பன்,வரலாற்றுக் கட்டுரைகள்,pm0737.pdf,pmuni0737.html
738,சங்கரன்கோயில் கோமதியம்மை பிள்ளைத் தமிழ்,முத்துவீரக் கவிராயர்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm0738.pdf,pmuni0738.html
739,மங்களேசுவரி பிள்ளைத்தமிழ்,வி. மு. சுப்பிரமணிய ஐயர் குறிப்புரையுடன்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm0739.pdf,pmuni0739.html
740,தஞ்சை வெள்ளைப் பிள்ளையார் குறவஞ்சி,ஆசிரியர் தெரியவில்லை,பிரபந்தம் - குறவஞ்சி,pm0740.pdf,pmuni0740.html
741,பஞ்ச தந்திரக் கதைகள்,பாவலர் நாரா. நாச்சியப்பன்,சிறுவர்களுக்கான கதைகள்,pm0741.pdf,pmuni0741.html
742,தாவிப் பாயும் தங்கக் குதிரை கள்வர் குகை,பாவலர் நாரா. நாச்சியப்பன்,சிறுவர்களுக்கான கதைகள்,pm0742.pdf,pmuni0742.html
743,ஔவையார் பாடல்கள் (4) மூலமும் ஆறுமுக நாவலர் உரையும்,ஆறுமுக நாவலர்,நீதி நூல்கள்,pm0743.pdf,pmuni0743.html
744,ஒளவையார் செய்தருளிய ஞானக்குறள் மூலமும் விசேஷ விருத்தியுரையும்,"ஒளவையார், வடிவேலு முதலியார்",நீதி நூல்கள்,pm0744.pdf,pmuni0744.html
745,ஒளவையார் தனிப்பாடல்கள்,"ஒளவையார், புலியூர்க் கேசிகன்",நீதி நூல்கள்,pm0745.pdf,pmuni0745.html
746,சிவதத்துவ விவேகம் (அப்பைய தீட்சிதர் எழுதியது),சிவஞான சுவாமிகள் மொழிபெயர்ப்பு,சமயம் - சைவம் -தமிழ் மொழிபெயர்ப்பு,pm0746.pdf,pmuni0746.html
747,"சிவமஹிம்ந ஸ்தோத்திரம், ஸ்ரீதக்ஷிணாமூர்த்தி தோத்திரம்","கோவை கவியரசு கு. நடேச கவுண்டர்,  ந. முத்துக்குமாரசுவாமி",சமயம் - சைவம் -தமிழ் மொழிபெயர்ப்பு,pm0747.pdf,pmuni0747.html
748,தாயார் கொடுத்த தனம்,நாமக்கல் வெ. இராமலிங்கம் பிள்ளை,வரலாற்றுக் கட்டுரைகள்,pm0748.pdf,pmuni0748.html
749,கம்பரும் வால்மீகியும்,நாமக்கல் வெ. இராமலிங்கம் பிள்ளை,இலக்கியக் கட்டுரைகள்,pm0749.pdf,pmuni0749.html
750,இந்திய இலக்கியச் சிற்பிகள் : நா. பார்த்தசாரதி,திருப்பூர் கிருஷ்ணன்,வரலாறு / சரித்திரம்,pm0750.pdf,pmuni0750.html
751,சொர்ணபுரி அம்பிகை பிள்ளைத்தமிழ்,ஆக்கியோன் தெரியவில்லை,பிரபந்தம் - பிள்ளைத்தமிழ்,pm0751.pdf,pmuni0751.html
752,ஆதிபுரி வடிவுடையம்மை பிள்ளைத்தமிழ்.,வித்துவான் கனகசபைத்தம்பிரான்,பிரபந்தம் - பிள்ளைத்தமிழ்,pm0752.pdf,pmuni0752.html
753,மணிமேகலை ஆராய்ச்சி,ஔவை. சு. துரைசாமிப் பிள்ளை,காப்பியம் - ஆராய்ச்சி,pm0753.pdf,pmuni0753.html
754,பிரபந்தத்திரட்டு - பகுதி 37 /வியாசைக்கோவை,தி. மீனாட்சிசுந்தரம் பிள்ளை,பிரபந்தம் - கோவை,pm0754.pdf,pmuni0754.html
755,Manimekalai (Tamil Classics in English,A Madhavaiah,காப்பியம் - மொழிபெயர்ப்பு,pm0755.pdf,pmuni0755.html
756,மேனகா ( நாவல்) - முதல் பாகம்,வடுவூர் கே. துரைசாமி ஐயங்கார்,நாவல் - புதினம்,pm0756.pdf,pmuni0756.html
